Fatal_Accident_Index,Month_of_Accident,Hour_of_Accident,Longitude,Latitude,Pedestrian_Casualties,Pedal_Cycles,Motor_Cycles,Cars,Buses_or_Coaches,Vans,HGVs,Other_Vehicles,Total_Vehicles_Involved,Fatal_Casualties,Serious_Casualties,Slight_Casualties,Total_Number_of_Casualties
"200720D140001",May       ,08,-1.809534,52.524793,0,0,0,2,0,0,0,0,2,1,1,0,2
"200720D163003",June      ,11,-1.806813,52.473185,1,0,0,0,0,1,0,0,1,1,0,0,1
"200720D213301",August    ,10,-1.817631,52.491632,1,0,0,0,0,1,0,0,1,1,0,0,1
"200720D307503",November  ,23,-1.794637,52.463815,0,0,1,0,0,0,0,0,1,1,0,0,1
"200720D324102",December  ,05,-1.817247,52.548718,0,0,0,1,0,0,0,0,1,2,1,1,4
"200720D348601",December  ,21,-1.835517,52.513774,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720E019902",February  ,10,-1.915827,52.436453,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720E020702",February  ,02,-1.841908,52.416419,0,0,0,1,0,0,0,0,1,2,0,0,2
"200720E048601",April     ,18,-1.978359,52.405285,0,0,1,1,0,0,0,0,2,1,0,0,1
"200720E074303",June      ,00,-1.896223,52.453069,0,0,0,1,0,0,0,0,1,2,1,0,3
"200720E077301",June      ,16,-1.992318,52.43927,0,0,0,2,0,0,0,0,2,1,0,0,1
"200720E092201",June      ,05,-1.936598,52.415159,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720E105903",July      ,17,-1.899022,52.451903,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720E136601",October   ,06,-2.007471,52.443855,0,1,0,1,0,0,0,0,2,1,0,0,1
"200720E155001",November  ,12,-1.972019,52.435221,0,0,1,3,0,0,0,0,4,1,0,0,1
"200720F072802",April     ,20,-1.943155,52.461192,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720F500803",December  ,02,-1.913067,52.493179,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720G002202",January   ,00,-2.086648,52.606184,0,0,0,3,0,1,0,0,4,1,1,0,2
"200720G011401",January   ,18,-2.121976,52.566147,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720G025701",April     ,18,-2.126183,52.592394,0,0,1,2,0,0,0,0,3,1,0,1,2
"200720G080202",December  ,08,-2.086898,52.583619,1,0,0,0,1,0,0,0,1,1,0,0,1
"200720G084302",December  ,16,-2.089575,52.593326,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720G085901",December  ,23,-2.124267,52.593475,0,0,0,2,0,0,0,0,2,1,0,1,2
"200720H012401",March     ,08,-1.960392,52.606389,2,0,0,0,0,0,1,0,1,1,1,0,2
"200720H012701",March     ,13,-1.89715,52.560682,0,0,1,1,0,0,0,0,2,1,0,2,3
"200720H022201",April     ,00,-1.913864,52.613107,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720H023802",April     ,11,-2.054278,52.581121,1,0,0,0,1,0,0,0,1,1,0,1,2
"200720H026701",May       ,16,-1.880749,52.570735,1,0,0,0,0,0,1,0,1,1,0,0,1
"200720H039101",July      ,17,-1.95644,52.570967,0,0,0,1,0,1,0,0,2,1,3,2,6
"200720H046001",August    ,15,-1.95019,52.617622,1,0,0,1,0,0,1,0,2,1,0,0,1
"200720H049602",July      ,09,-2.014,52.620059,1,0,0,0,0,1,0,0,1,1,0,0,1
"200720H061002",September ,12,-2.034943,52.579241,0,0,0,3,0,0,0,0,3,2,2,0,4
"200720H500102",December  ,14,-2.056494,52.583188,1,0,0,0,0,0,1,0,1,1,0,0,1
"200720J007701",January   ,21,-2.082655,52.524647,0,0,0,2,0,0,0,0,2,1,0,1,2
"200720J013701",February  ,09,-2.080231,52.488419,1,0,0,2,0,0,0,0,2,1,0,0,1
"200720J017801",February  ,17,-2.094862,52.512591,0,0,1,1,0,0,0,0,2,1,0,0,1
"200720J031101",March     ,10,-2.083658,52.509633,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720J041701",May       ,09,-2.063328,52.511983,1,0,0,1,1,0,0,0,2,1,0,1,2
"200720J043402",June      ,22,-2.157947,52.476384,0,0,3,2,0,0,0,0,5,1,0,4,5
"200720J054302",July      ,19,-2.159384,52.507308,0,0,0,2,0,0,0,0,2,1,1,0,2
"200720J061401",July      ,18,-2.076855,52.494984,0,0,0,1,0,0,0,0,1,1,0,0,1
"200720J062702",August    ,05,-2.04765,52.45769,0,0,0,4,0,0,0,0,4,1,1,0,2
"200720J072401",September ,10,-2.119173,52.511491,1,0,0,1,0,0,0,0,1,1,0,1,2
"200720J073201",September ,13,-2.121302,52.482091,0,0,0,0,1,0,0,0,1,1,0,0,1
"200720J073402",October   ,13,-2.160405,52.50434,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720J076501",September ,20,-2.081085,52.552428,1,0,0,0,0,1,0,0,1,1,0,0,1
"200720J078601",October   ,06,-2.076002,52.513234,1,0,0,0,2,0,0,0,2,1,0,0,1
"200720K070101",August    ,22,-2.004388,52.520001,0,0,1,1,0,0,0,0,2,1,1,0,2
"200720K097702",October   ,20,-2.033115,52.503275,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720L041501",March     ,11,-1.782695,52.437902,0,0,0,1,1,0,0,0,2,1,0,1,2
"200720L043801",March     ,00,-1.677991,52.392801,0,1,0,1,0,0,0,0,2,1,0,0,1
"200720L043901",March     ,06,-1.823949,52.421608,0,0,0,3,0,0,0,0,3,1,0,0,1
"200720L050201",March     ,20,-1.79563,52.408257,0,0,1,1,0,0,0,0,2,1,0,2,3
"200720L085101",May       ,05,-1.797397,52.407541,0,0,0,1,0,0,0,0,1,2,2,0,4
"200720L124901",August    ,04,-1.735879,52.44401,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720M012902",February  ,20,-1.54005,52.38812,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720M018101",March     ,20,-1.503676,52.408291,1,0,1,0,0,0,0,0,1,1,0,1,2
"200720M019603",March     ,14,-1.45736,52.43299,0,0,1,0,0,0,0,0,1,1,0,0,1
"200720M021403",April     ,20,-1.511176,52.434664,3,0,0,1,0,0,0,0,1,1,1,1,3
"200720M029103",May       ,17,-1.44378,52.425106,0,0,0,3,0,0,0,0,3,1,0,1,2
"200720M031903",May       ,18,-1.500973,52.42635,0,0,1,1,0,0,0,0,2,1,0,0,1
"200720M045002",July      ,20,-1.480635,52.404955,0,0,1,1,0,0,0,0,2,1,1,1,3
"200720M045102",July      ,21,-1.483707,52.406227,1,0,0,1,0,0,0,0,1,1,0,0,1
"200720M061303",October   ,14,-1.487555,52.429349,0,1,0,0,1,0,0,0,2,1,0,0,1
"2007217000372",January   ,09,-1.676277,52.786739,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217001023",January   ,19,-2.130718,52.875836,0,0,0,3,0,0,0,0,3,1,0,1,2
"2007217001335",January   ,15,-1.766123,53.009621,0,0,0,1,0,0,1,0,2,1,1,1,3
"2007217002373",January   ,19,-2.157697,52.899356,0,0,0,1,0,1,0,0,2,1,0,0,1
"2007217002532",January   ,23,-2.235371,52.527769,0,0,0,3,0,0,0,0,3,2,1,0,3
"2007217003742",February  ,16,-1.767156,53.01151,0,0,1,1,0,0,0,0,2,1,1,0,2
"2007217004189",February  ,19,-1.965922,52.711842,0,0,1,2,0,0,0,0,3,1,0,2,3
"2007217004793",February  ,18,-2.193398,52.536295,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217005330",February  ,05,-2.216505,52.976483,0,0,0,1,0,0,1,0,2,1,0,0,1
"2007217005428",February  ,08,-2.215507,52.895579,0,0,0,2,0,0,1,1,4,1,0,1,2
"2007217006564",March     ,18,-2.154428,53.025122,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217009124",April     ,13,-2.245687,52.474526,0,0,1,0,0,0,0,0,1,1,0,0,1
"2007217009260",April     ,08,-1.957601,53.200414,0,0,0,1,0,1,0,0,2,1,2,0,3
"2007217009264",April     ,23,-2.047474,52.840659,0,0,0,2,0,0,0,0,2,1,2,2,5
"2007217009366",April     ,03,-2.333675,53.068442,0,0,0,1,0,2,5,0,8,2,3,0,5
"2007217009430",April     ,03,-1.98611,52.996006,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217010347",April     ,11,-1.903234,52.745249,0,0,2,0,0,0,1,0,3,2,0,0,2
"2007217010434",April     ,23,-2.008699,52.705553,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217011370",May       ,14,-1.781593,52.808555,0,0,1,1,0,0,0,0,2,1,0,0,1
"2007217013414",May       ,23,-2.213237,53.038515,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217013678",May       ,21,-2.062801,52.65897,0,0,1,0,0,1,0,0,2,1,0,1,2
"2007217013810",June      ,05,-1.830411,52.729615,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217013962",June      ,15,-2.084317,53.006405,0,0,1,1,0,0,0,0,2,1,0,2,3
"2007217014098",June      ,13,-2.154485,52.790316,0,0,0,1,0,0,1,0,2,1,0,2,3
"2007217014548",June      ,14,-2.320887,52.954223,0,0,1,2,0,0,0,0,3,1,0,1,2
"2007217015349",June      ,21,-2.177748,53.112735,0,0,1,1,0,0,0,0,2,1,0,2,3
"2007217016548",June      ,07,-2.125933,52.916384,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217016815",July      ,23,-1.998187,52.792484,0,0,1,0,0,0,0,0,1,1,0,0,1
"2007217017104",June      ,19,-2.155176,52.818004,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217017333",July      ,11,-1.678417,52.616927,2,0,0,1,0,0,0,0,1,1,1,1,3
"2007217018676",July      ,12,-2.017383,52.955913,0,0,0,3,0,0,0,0,3,1,0,1,2
"2007217018683",July      ,18,-1.78675,52.694484,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217018742",July      ,04,-2.248726,52.985679,1,0,0,0,0,0,2,0,2,1,0,0,1
"2007217019129",July      ,05,-2.263298,52.981422,0,0,0,2,0,0,0,0,2,2,0,0,2
"2007217020184",August    ,19,-2.18262,52.99308,1,0,0,1,0,0,0,0,1,1,0,1,2
"2007217020323",August    ,21,-2.23134,53.021312,1,0,1,0,0,0,0,0,1,1,1,0,2
"2007217020441",August    ,01,-2.079177,52.966406,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217020699",July      ,09,-1.655258,52.70703,0,1,0,0,0,0,0,1,2,1,0,0,1
"2007217022134",August    ,01,-2.059131,52.787615,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007217022339",August    ,08,-1.90691,52.688616,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007217023212",September ,13,-1.694136,52.819689,0,0,1,1,0,0,0,0,2,1,0,0,1
"2007217024013",September ,13,-2.257082,52.988088,0,0,0,1,0,0,1,0,2,1,0,0,1
"2007217024041",September ,16,-2.117921,52.814091,0,1,0,0,0,0,1,0,2,1,0,0,1
"2007217024081",September ,16,-1.964335,53.023779,0,0,1,0,0,0,1,0,2,1,0,0,1
"2007217024200",September ,15,-2.171064,52.51781,0,0,1,1,0,0,0,0,2,1,0,1,2
"2007217024611",September ,13,-2.001299,52.708431,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217024837",September ,21,-1.797631,52.613235,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217025212",October   ,05,-2.383171,52.826746,0,0,0,1,0,0,1,0,2,1,0,0,1
"2007217026359",October   ,10,-1.967897,52.641991,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007217026546",October   ,07,-2.096858,52.816537,0,0,1,1,0,0,0,0,2,1,0,1,2
"2007217026754",October   ,17,-2.254746,52.869432,0,0,2,1,0,0,0,0,3,1,0,0,1
"2007217027360",October   ,23,-2.049282,52.732513,0,0,0,2,0,0,0,0,2,1,1,1,3
"2007217027491",October   ,20,-2.012098,52.686135,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217027621",October   ,08,-1.795296,52.86009,1,0,0,1,0,0,1,0,2,1,0,0,1
"2007217027881",November  ,14,-2.173219,52.615978,0,0,0,2,0,0,0,0,2,1,0,2,3
"2007217029363",November  ,02,-1.694095,52.613912,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007217029985",November  ,04,-1.883241,52.909112,0,0,0,1,0,0,1,0,2,1,0,0,1
"2007217030205",December  ,01,-1.628596,52.813928,0,0,0,1,0,0,0,0,1,1,1,1,3
"2007217030377",November  ,10,-2.133462,52.655945,0,0,0,2,0,0,0,0,2,1,0,1,2
"2007217030573",December  ,18,-2.165454,52.867253,0,0,0,2,0,0,0,0,2,1,1,1,3
"2007217030773",December  ,06,-1.84658,52.721726,0,0,0,1,0,0,0,0,1,1,0,2,3
"2007217031311",December  ,20,-2.140781,53.046713,0,0,0,3,0,0,0,0,3,1,2,0,3
"2007217031670",December  ,18,-2.234748,52.466187,1,0,0,1,0,0,0,0,1,1,0,0,1
"20072170X0176",December  ,07,-2.218768,53.041202,1,0,0,0,0,0,1,0,1,1,0,0,1
"200722CA85279",January   ,20,-2.287918,52.177118,0,0,0,1,0,0,0,0,1,2,1,1,4
"200722CA85507",February  ,01,-1.955434,52.106974,0,0,0,1,0,0,0,0,1,2,0,0,2
"200722CA85871",April     ,23,-2.229614,52.242877,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722CA86272",June      ,15,-2.078855,52.130422,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722CA86347",July      ,17,-2.148871,52.273304,0,0,1,1,0,0,0,0,2,1,0,0,1
"200722CA86584",August    ,21,-2.307953,52.113503,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722CA86641",September ,19,-1.920931,52.213945,0,0,1,2,0,0,0,0,3,1,0,0,1
"200722CA86798",October   ,19,-2.018664,52.123344,0,0,0,2,0,0,0,0,2,1,3,1,5
"200722CA87132",November  ,17,-2.239484,52.172012,1,0,0,2,0,0,0,0,2,1,0,0,1
"200722CA87155",November  ,16,-1.911709,52.140844,0,0,0,3,0,0,0,0,3,1,1,1,3
"200722CA87222",December  ,08,-1.894727,52.092281,0,1,0,0,0,0,1,0,2,1,0,0,1
"200722CA87277",December  ,18,-2.222827,52.233,1,0,0,4,0,0,0,0,4,1,0,0,1
"200722CA87301",December  ,16,-2.162648,52.273466,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722DA85432",January   ,14,-2.058552,52.355376,0,0,1,0,0,0,0,0,1,1,1,0,2
"200722DA85591",January   ,07,-2.234376,52.368284,0,0,1,1,0,0,0,0,2,1,0,0,1
"200722DA86042",April     ,18,-2.321312,52.366641,0,1,0,2,0,0,0,0,3,1,0,0,1
"200722DA86632",July      ,11,-2.218619,52.419379,0,0,0,2,0,0,0,0,2,1,0,0,1
"200722DA86776",August    ,22,-2.221632,52.40445,0,0,1,1,0,0,0,0,2,1,0,1,2
"200722DA87131",October   ,12,-2.212764,52.394397,0,0,0,2,0,0,0,0,2,2,1,0,3
"200722DA87160",November  ,18,-2.245094,52.394244,1,0,0,0,0,1,0,0,1,1,0,0,1
"200722DE85498",January   ,14,-1.872428,52.336172,0,0,1,0,0,0,0,0,1,1,0,0,1
"200722DE86087",April     ,17,-2.006583,52.4114,0,0,0,3,0,0,0,0,3,1,1,3,5
"200722DE86125",May       ,23,-1.890131,52.29924,0,0,0,1,0,0,0,0,1,1,0,2,3
"200722EA85443",February  ,17,-2.772856,52.286423,0,0,0,2,0,0,0,0,2,1,0,0,1
"200722EA85448",January   ,13,-2.696383,52.299216,0,0,0,1,0,0,1,0,2,1,1,1,3
"200722EA85616",March     ,14,-2.572098,52.065405,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722EA85991",June      ,15,-2.730958,52.002669,0,0,4,0,0,0,0,0,4,2,2,0,4
"200722EA86006",June      ,17,-2.911027,52.139517,0,0,0,2,0,0,0,0,2,1,0,0,1
"200722EA86237",August    ,17,-2.65853,51.851776,0,0,0,1,0,0,0,0,1,1,1,0,2
"200722EA86238",August    ,15,-2.720519,52.042024,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722EA86275",August    ,21,-2.608548,51.913544,0,0,1,2,0,0,0,0,3,1,0,0,1
"200722EA86441",September ,10,-2.990603,52.130154,0,0,0,4,0,0,0,0,4,1,0,1,2
"200722EA86453",October   ,16,-2.456852,52.050894,0,0,0,2,0,1,0,0,3,1,0,2,3
"200722EA86532",October   ,19,-2.631865,52.310008,0,0,0,1,0,0,0,2,3,1,0,0,1
"200722EA86571",October   ,02,-2.615923,51.910629,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722EA86575",October   ,17,-2.95669,52.204249,0,0,0,2,0,0,0,0,2,1,2,0,3
"200722EA86657",November  ,19,-2.453168,52.119148,0,0,0,1,0,0,1,0,2,1,0,0,1
"200722EA86674",November  ,11,-2.729293,52.097354,0,0,0,2,0,0,0,0,2,2,1,1,4
"200722EA86682",November  ,17,-2.586109,51.909702,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722EA86741",November  ,19,-2.730959,52.002759,0,0,0,1,0,0,1,0,2,1,0,0,1
"200722EA86829",December  ,19,-2.530947,52.187153,0,0,0,2,0,0,0,0,2,1,0,2,3
"200722EA86856",December  ,13,-3.101175,52.08188,0,0,0,2,0,0,0,0,2,1,0,1,2
"200722EA88642",November  ,00,-2.731127,52.129171,0,0,0,2,0,0,0,0,2,1,0,1,2
"200722FA85432",January   ,08,-2.660692,52.913715,1,0,0,1,0,0,1,0,2,1,0,0,1
"200722FA85505",January   ,05,-2.422127,52.542623,0,0,0,2,0,0,0,0,2,1,0,0,1
"200722FA85568",January   ,17,-2.477191,52.602827,0,0,0,3,0,0,0,0,3,1,1,1,3
"200722FA85635",February  ,18,-2.81207,52.809574,2,0,0,1,0,0,0,0,1,1,0,2,3
"200722FA85840",March     ,14,-2.345815,52.513832,0,0,1,0,0,1,0,0,2,1,0,1,2
"200722FA86126",May       ,05,-2.559681,52.83018,0,0,0,1,0,0,1,0,2,1,0,0,1
"200722FA86231",May       ,15,-2.37392,52.526513,0,0,1,1,0,0,0,0,2,1,1,2,4
"200722FA86262",May       ,11,-2.552556,52.87696,0,0,0,1,0,1,0,0,2,1,1,0,2
"200722FA86300",June      ,11,-3.052631,52.861534,1,0,0,1,0,0,0,0,1,1,0,1,2
"200722FA86456",June      ,18,-2.838014,52.630941,0,0,0,1,1,0,0,0,2,1,0,0,1
"200722FA86502",July      ,21,-3.039553,52.867493,0,0,1,0,0,0,0,0,1,1,0,0,1
"200722FA86558",July      ,16,-2.391843,52.453455,0,1,0,0,0,0,0,0,1,1,0,0,1
"200722FA86631",July      ,14,-2.828353,52.46343,0,0,0,4,0,0,0,0,4,1,0,1,2
"200722FA86632",July      ,18,-2.81795,52.52158,0,0,0,2,0,0,1,0,3,1,0,1,2
"200722FA86727",August    ,13,-2.727473,52.727595,0,0,0,1,0,1,0,0,2,1,0,0,1
"200722FA86743",August    ,02,-2.413674,52.49042,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA86976",September ,19,-2.36864,52.547207,0,0,3,0,0,0,0,0,3,1,2,1,4
"200722FA87072",September ,12,-2.342244,52.509438,0,0,1,1,0,0,0,0,2,1,0,0,1
"200722FA87138",October   ,16,-2.258525,52.630027,0,0,1,1,0,0,0,0,2,1,0,1,2
"200722FA87179",October   ,02,-2.750891,52.80638,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA87242",October   ,23,-2.429208,52.376368,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA87262",October   ,18,-2.733093,52.382066,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA87351",September ,14,-2.418475,52.530679,0,1,0,0,0,0,0,0,1,1,0,0,1
"200722FA87402",November  ,18,-2.806303,52.714319,1,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA87494",November  ,18,-2.43935,52.37696,0,0,0,1,0,0,0,0,1,1,0,0,1
"200722FA87521",December  ,22,-2.820742,52.726447,0,0,0,1,0,0,0,0,1,1,0,1,2
"200722GA85185",January   ,11,-2.653788,52.741419,0,0,1,1,0,0,0,0,2,1,0,0,1
"200722GA85367",March     ,17,-2.337939,52.735368,0,0,0,1,0,0,1,0,2,1,0,0,1
"200722GA85541",May       ,21,-2.553021,52.784903,0,0,1,1,0,0,0,0,2,1,1,0,2
"200722GA85560",May       ,06,-2.434951,52.646501,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007230790104",January   ,08,-1.60687,52.010934,0,0,0,1,0,1,0,0,2,1,0,0,1
"2007230790348",March     ,20,-1.733721,52.338279,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230790595",May       ,15,-1.781241,52.226175,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230790607",May       ,06,-1.519053,52.278442,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007230790675",May       ,10,-1.611084,52.196787,0,0,0,2,0,0,0,0,2,1,0,3,4
"2007230790710",June      ,12,-1.619593,52.039657,0,0,1,1,0,0,0,0,2,1,0,0,1
"2007230790937",July      ,15,-1.909818,52.208902,0,0,0,3,0,0,0,0,3,1,0,2,3
"2007230790986",July      ,19,-1.769193,52.347344,0,0,0,3,0,0,0,0,3,1,0,0,1
"2007230791078",August    ,08,-1.742822,52.135382,0,0,1,2,0,0,0,0,3,1,1,1,3
"2007230791174",August    ,19,-1.665133,52.28596,0,0,0,2,0,0,0,0,2,1,1,0,2
"2007230791312",September ,21,-1.493499,52.244172,0,0,1,2,0,0,0,0,3,1,0,1,2
"2007230791642",November  ,14,-1.878649,52.208065,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230791652",November  ,08,-1.598283,52.204836,0,0,0,2,0,0,0,0,2,1,0,1,2
"2007230791674",November  ,08,-1.533002,52.317967,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007230791733",December  ,05,-1.390986,52.264725,0,0,0,1,0,0,0,0,1,1,1,0,2
"2007230791813",December  ,03,-1.810733,52.176598,0,0,0,1,0,0,0,0,1,2,0,0,2
"2007230791839",December  ,07,-1.485139,52.245214,0,0,0,2,0,0,1,0,3,1,0,0,1
"2007230795103",January   ,06,-1.427773,52.502795,0,0,1,0,0,0,0,0,1,1,0,0,1
"2007230795217",February  ,03,-1.442878,52.508262,1,0,0,2,0,0,0,0,2,1,0,0,1
"2007230795307",February  ,02,-1.333678,52.431639,0,0,0,2,0,1,0,0,3,1,0,4,5
"2007230795802",May       ,17,-1.370478,52.512214,0,0,0,0,0,1,0,0,1,1,0,0,1
"2007230795805",May       ,04,-1.244804,52.40782,0,0,0,1,0,0,2,0,3,1,0,0,1
"2007230795907",May       ,10,-1.603293,52.594224,0,0,0,1,0,0,0,0,1,1,0,1,2
"2007230795949",May       ,16,-1.480067,52.553202,0,0,1,1,0,0,0,0,2,1,1,1,3
"2007230795989",June      ,20,-1.615167,52.637505,0,0,0,2,0,0,0,0,2,4,2,0,6
"2007230796035",June      ,16,-1.549237,52.510243,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230796041",June      ,02,-1.693063,52.571296,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230796126",June      ,23,-1.246011,52.371506,0,0,0,1,0,0,0,0,1,1,1,1,3
"2007230796165",July      ,16,-1.419812,52.436049,0,0,0,2,0,0,0,0,2,1,1,0,2
"2007230796194",July      ,12,-1.293745,52.417832,0,0,0,1,0,0,1,0,2,1,0,0,1
"2007230796419",August    ,10,-1.750941,52.56469,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230796473",August    ,01,-1.375083,52.509541,1,0,0,1,0,0,0,0,1,1,1,0,2
"2007230796649",September ,08,-1.632187,52.634413,0,0,0,2,1,0,0,0,3,1,0,0,1
"2007230796721",October   ,06,-1.277377,52.366667,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007230796829",October   ,16,-1.334928,52.4463,0,0,1,0,0,0,0,0,1,1,0,0,1
"2007230796917",November  ,17,-1.55567,52.471429,0,0,0,2,0,0,0,0,2,1,0,0,1
"2007230796925",November  ,18,-1.549095,52.509793,0,0,0,1,0,0,0,0,1,1,0,0,1
"2007230797294",December  ,17,-1.451065,52.383245,1,0,0,1,0,0,0,0,1,1,0,0,1
"2007230797312",December  ,18,-1.426404,52.48346,0,0,0,1,0,0,0,0,1,1,0,0,1
"200730A000039",January   ,06,-1.488348,52.993828,0,0,0,2,0,0,0,0,2,1,1,2,4
"200730A000142",March     ,16,-1.293379,52.926486,1,0,0,2,0,0,0,0,2,1,0,0,1
"200730A000161",March     ,05,-1.360606,53.058383,0,0,0,1,0,0,0,0,1,1,2,0,3
"200730A000259",May       ,16,-1.504164,53.0828,0,0,1,1,0,0,0,0,2,1,0,0,1
"200730A000321",June      ,22,-1.554827,52.976386,0,0,0,2,0,0,0,0,2,1,1,0,2
"200730A000325",June      ,00,-1.336799,52.956761,0,0,0,1,0,0,0,0,1,1,0,0,1
"200730A000378",July      ,15,-1.449971,53.047593,2,0,0,1,0,0,0,0,1,1,1,0,2
"200730A000449",August    ,05,-1.484363,52.978169,0,0,0,1,0,0,1,0,2,1,0,1,2
"200730A000473",September ,17,-1.499335,52.984256,0,0,1,1,0,0,0,0,2,1,0,0,1
"200730A000670",December  ,15,-1.371978,52.912364,0,0,0,2,0,0,1,0,3,1,0,1,2
"200730A000705",December  ,02,-1.36173,52.9115,1,0,0,1,0,0,0,0,1,1,0,1,2
"200730B000046",January   ,09,-1.526388,53.152647,0,0,0,2,0,0,0,0,2,1,1,2,4
"200730B000080",February  ,11,-1.593997,53.245754,0,0,1,2,0,0,0,0,3,1,0,2,3
"200730B000129",March     ,22,-1.675006,53.333375,1,0,0,1,0,0,0,0,1,1,0,0,1
"200730B000132",March     ,14,-1.810799,53.493487,0,0,1,0,0,0,0,0,1,1,0,0,1
"200730B000188",April     ,18,-1.952464,53.243649,0,0,1,1,0,0,0,0,2,1,0,0,1
"200730B000195",April     ,11,-1.751606,53.071887,0,0,2,1,0,0,0,0,3,1,0,0,1
"200730B000236",April     ,08,-1.760011,53.143998,0,0,0,2,0,1,0,0,3,1,0,0,1
"200730B000280",May       ,17,-1.692725,53.37531,0,0,1,0,0,0,0,0,1,1,0,0,1
"200730B000359",July      ,15,-1.805737,53.248354,0,0,0,1,0,0,0,0,1,2,0,0,2
"200730B000400",July      ,21,-1.953927,53.276639,0,0,1,1,0,0,0,0,2,1,0,0,1
"200730B000423",August    ,18,-1.672119,52.984588,0,0,0,1,0,0,1,0,2,1,0,0,1
"200730B000442",August    ,15,-1.755096,53.140842,0,0,0,2,0,0,0,0,2,1,3,3,7
"200730B000532",October   ,12,-1.774866,53.162275,0,0,0,2,0,0,0,0,2,1,0,0,1
"200730B000546",October   ,10,-1.77148,53.264744,0,0,0,1,0,0,0,0,1,1,0,0,1
"200730B000635",November  ,21,-1.602016,52.96244,0,0,0,2,0,0,0,0,2,1,2,0,3
"200730C000104",February  ,13,-1.307443,53.191218,0,0,0,1,0,0,1,0,2,1,0,0,1
"200730C000224",April     ,08,-1.352715,53.17655,0,0,0,2,0,0,0,0,2,1,1,0,2
"200730C000373",June      ,16,-1.416399,53.246725,0,1,0,0,0,0,1,0,2,1,0,0,1
"200730C000434",July      ,21,-1.517761,53.295269,0,0,0,1,0,0,0,0,1,1,0,0,1
"200730C000510",August    ,14,-1.477008,53.302918,0,1,0,0,0,0,1,0,2,1,0,0,1
"200730C000572",September ,22,-1.421808,53.256819,0,0,0,1,0,0,0,0,1,1,0,0,1
"200730C000576",September ,15,-1.318044,53.24,0,0,1,2,0,0,0,0,3,5,2,0,7
"200730C000643",November  ,15,-1.276628,53.305736,0,0,0,3,0,0,0,0,3,1,1,3,5
"200730D000007",January   ,00,-1.666967,52.879666,0,0,0,1,0,0,0,0,1,1,0,1,2
